TERYT_CODE;gender;age;predicted_BRCA_cases
1864;K;<65-74>;5.35436050227521
1864;K;<75-84>;3.44445229509159
1864;K;85+;0.794053578578737
1864;M;<0-44>;0.0198798655175783
1864;M;<45-54>;0.0917053561723322
1864;M;<55-64>;0.109710325566378
1864;M;<65-74>;0.623015079338756
1864;M;<75-84>;0.0878259196810451
1864;M;85+;0.0132004995856542
2001;K;<0-44>;2.83616443572865
2001;K;<45-54>;5.58097533230385
2001;K;<55-64>;6.48631536310628
2001;K;<65-74>;5.10266264148397
2001;K;<75-84>;4.63777998807698
2001;K;85+;0.697067033278807
2001;M;<0-44>;0.00258990565970108
2001;M;<45-54>;0.0241969690561279
2001;M;<55-64>;0.159825711387434
2001;M;<65-74>;0.280568504368769
2001;M;<75-84>;0.592425861216245
2001;M;85+;0.00419437703535516
2002;K;<0-44>;6.90772410573679
2002;K;<45-54>;13.6369321097749
2002;K;<55-64>;18.0225670771532
2002;K;<65-74>;12.4203271886969
2002;K;<75-84>;6.79823586043737
2002;K;85+;1.84546150909141
2002;M;<0-44>;0.0444106782355539
2002;M;<45-54>;0.0303710696823565
2002;M;<55-64>;0.881261050842533
2002;M;<65-74>;0.308210459304811
2002;M;<75-84>;0.114399515780072
2002;M;85+;0.0287827192895625
2003;K;<0-44>;3.24825630044171
2003;K;<45-54>;5.78841815654229
2003;K;<55-64>;5.82505812681166
2003;K;<65-74>;5.33925145550213
2003;K;<75-84>;3.39064061938311
2003;K;85+;0.740668195999859
2003;M;<0-44>;0.0320530571652608
2003;M;<45-54>;0.082970592689506
2003;M;<55-64>;0.211345226405474
2003;M;<65-74>;0.309890527351801
2003;M;<75-84>;0.226680420685102
2003;M;85+;0.0257562808011838
2004;K;<0-44>;2.52799254163305
2004;K;<45-54>;5.91608363751275
2004;K;<55-64>;6.29903653227847
2004;K;<65-74>;3.96078512587908
2004;K;<75-84>;2.24502471180345
2004;K;85+;0.380079158655176
2004;M;<0-44>;0.000672441838687861
2004;M;<45-54>;0.0198139278926279
2004;M;<55-64>;0.0784796585884853
2004;M;<65-74>;0.0886095784159338
2004;M;<75-84>;0.0455339691255953
2004;M;85+;0.00340676743782984
2005;K;<0-44>;2.5479018123305
2005;K;<45-54>;4.81229350847378
2005;K;<55-64>;6.59377736811657
2005;K;<65-74>;4.61733990528258
2005;K;<75-84>;2.85510322641903
2005;K;85+;0.270990693534874
2005;M;<0-44>;0.0094449372514242
2005;M;<45-54>;0.0396769062304145
2005;M;<55-64>;0.282730712800552
2005;M;<65-74>;0.304756304566135
2005;M;<75-84>;0.17718065368233
2005;M;85+;0.0787542911048495
2006;K;<0-44>;2.08845166671845
2006;K;<45-54>;2.82774615435794
2006;K;<55-64>;3.72749855861579
2006;K;<65-74>;2.65968073820031
2006;K;<75-84>;2.32603420352109
2006;K;85+;0.477688361896282
2006;M;<0-44>;0.000270713329232862
2006;M;<45-54>;0.0108470450018995
2006;M;<55-64>;0.0658813661440149
2006;M;<65-74>;0.0884623094868645
2006;M;<75-84>;0.0279555876846444
2006;M;85+;0.00101418309015255
2007;K;<0-44>;1.94071957215506
2007;K;<45-54>;4.01030538690148
2007;K;<55-64>;4.56989723769636
2007;K;<65-74>;3.40207549371691
2007;K;<75-84>;2.85336362927315
2007;K;85+;0.413529175468998
2007;M;<0-44>;0.00774998385319723
2007;M;<45-54>;0.057467398229628
2007;M;<55-64>;0.0518658472088759
2007;M;<65-74>;0.0502846176026094
2007;M;<75-84>;0.645808171246696
2007;M;85+;0.00412397793103836
2008;K;<0-44>;1.79250175463544
2008;K;<45-54>;3.6259725650402
2008;K;<55-64>;4.52717631697965
2008;K;<65-74>;3.83226717411686
2008;K;<75-84>;2.51917630543489
2008;K;85+;0.842122176158668
2008;M;<0-44>;0.00145366317483455
2008;M;<45-54>;0.0392124035086731
2008;M;<55-64>;0.0602510343988194
2008;M;<65-74>;0.0860395914843809
2008;M;<75-84>;0.0717376635497915
2008;M;85+;0.00247651247444721
2009;K;<0-44>;0.721487577912394
2009;K;<45-54>;2.04269522135425
2009;K;<55-64>;2.27880641993237
2009;K;<65-74>;1.89014249641696
2009;K;<75-84>;0.70491685829811
2009;K;85+;0.654841944501237
2009;M;<0-44>;0.000229845937363581
2009;M;<45-54>;0.00726778442031915
2009;M;<55-64>;0.0265101512527815
2009;M;<65-74>;0.027353795846705
2009;M;<75-84>;0.0141958800619595
2009;M;85+;0.00211280878783838
201;K;<0-44>;4.45927400038237
201;K;<45-54>;9.70757547167067
201;K;<55-64>;13.7648475380702
201;K;<65-74>;7.6619084505878
201;K;<75-84>;4.14959085543599
201;K;85+;0.778919892269036
201;M;<0-44>;0.0400028289258388
201;M;<45-54>;0.217512387621436
201;M;<55-64>;0.218551650287473
201;M;<65-74>;0.235009987249057
201;M;<75-84>;0.350189384801878
201;M;85+;0.0308635244924533
2010;K;<0-44>;2.24586883079044
2010;K;<45-54>;5.40388354956881
2010;K;<55-64>;4.4678680640564
2010;K;<65-74>;3.11773187675373
2010;K;<75-84>;1.92139953072992
2010;K;85+;0.344888038148052
2010;M;<0-44>;0.00242183948796667
2010;M;<45-54>;0.0562359197324858
2010;M;<55-64>;0.0661058207012407
2010;M;<65-74>;0.106202886397424
2010;M;<75-84>;0.0584331282363297
2010;M;85+;0.00234026982680439
2011;K;<0-44>;3.72575587341898
2011;K;<45-54>;5.81811382674142
2011;K;<55-64>;8.90790136724461
2011;K;<65-74>;5.55087107288045
2011;K;<75-84>;3.7807245939465
2011;K;85+;0.806379493659499
2011;M;<0-44>;0.0070405714363172
2011;M;<45-54>;0.0401716672237035
2011;M;<55-64>;0.156606546031763
2011;M;<65-74>;0.195412081151603
2011;M;<75-84>;0.225082558746859
2011;M;85+;0.00706442520934097
2012;K;<0-44>;1.86147641347846
2012;K;<45-54>;2.83327083373619
2012;K;<55-64>;2.74743447506792
2012;K;<65-74>;1.27924615384056
2012;K;<75-84>;1.85192794390136
2012;K;85+;0.80697743844817
2012;M;<0-44>;0.0293341155813914
2012;M;<45-54>;0.0536660910607052
2012;M;<55-64>;0.0853682426321752
2012;M;<65-74>;0.0979224320498081
2012;M;<75-84>;0.14968347622367
2012;M;85+;0.0307133670196725
2013;K;<0-44>;4.13242015859613
2013;K;<45-54>;4.76436783159646
2013;K;<55-64>;4.7108467869846
2013;K;<65-74>;4.31508806194871
2013;K;<75-84>;1.98927452695683
2013;K;85+;0.491508500035248
2013;M;<0-44>;0.0770384969353358
2013;M;<45-54>;0.0545941174681215
2013;M;<55-64>;0.20281694953801
2013;M;<65-74>;0.166104012833496
2013;M;<75-84>;0.118827560344921
2013;M;85+;0.0540496096539213
2014;K;<0-44>;2.46571959173512
2014;K;<45-54>;3.91226568033009
2014;K;<55-64>;4.3932033223413
2014;K;<65-74>;3.47527548021734
2014;K;<75-84>;2.3667343496229
2014;K;85+;0.451922476955755
2014;M;<0-44>;0.00907558066503353
2014;M;<45-54>;0.181548384875547
2014;M;<55-64>;0.216535879035201
2014;M;<65-74>;0.21304022598193
2014;M;<75-84>;0.383690192765829
2014;M;85+;0.0167329554627276
202;K;<0-44>;4.91199173324648
202;K;<45-54>;12.3812180288861
202;K;<55-64>;15.2527731075532
202;K;<65-74>;11.6682034062335
202;K;<75-84>;7.41651826959036
202;K;85+;3.01849067300346
202;M;<0-44>;0.00994917668118849
202;M;<45-54>;0.0579409511942233
202;M;<55-64>;0.280526685605789
202;M;<65-74>;0.485214005979018
202;M;<75-84>;0.268008979823982
202;M;85+;0.00873164335712722
203;K;<0-44>;5.00267228946901
203;K;<45-54>;8.93887078249956
203;K;<55-64>;14.8590722371729
203;K;<65-74>;6.75628678473844
203;K;<75-84>;4.5551129182163
203;K;85+;1.08948219252926
203;M;<0-44>;0.042267037346385
203;M;<45-54>;0.183290017569486
203;M;<55-64>;0.21678112080811
203;M;<65-74>;0.266046129263915
203;M;<75-84>;0.381502559901429
203;M;85+;0.0135441588005141
204;K;<0-44>;1.83064743593268
204;K;<45-54>;3.39828774166334
204;K;<55-64>;5.47845289555713
204;K;<65-74>;1.19986935181731
204;K;<75-84>;3.09845817507032
204;K;85+;0.476794772429238
204;M;<0-44>;0.022486459142162
204;M;<45-54>;0.485887573899064
204;M;<55-64>;0.39158925173309
204;M;<65-74>;0.997560204053021
204;M;<75-84>;0.171619890303027
204;M;85+;0.0560507887631727
205;K;<0-44>;3.50880949659159
205;K;<45-54>;6.66925619041585
205;K;<55-64>;7.26618700241368
205;K;<65-74>;4.90188699361911
205;K;<75-84>;2.25138536191479
205;K;85+;0.69283337218984
205;M;<0-44>;0.00271027603007239
205;M;<45-54>;0.0289996483788592
205;M;<55-64>;0.175356558565215
205;M;<65-74>;0.400761298287081
205;M;<75-84>;0.0389691318821954
205;M;85+;0.00581008223705156
206;K;<0-44>;3.65831275554157
206;K;<45-54>;5.07983450497103
206;K;<55-64>;8.98272882321994
206;K;<65-74>;3.77278959672038
206;K;<75-84>;3.93420080972698
206;K;85+;0.433888066059518
206;M;<0-44>;0.0160459222674131
206;M;<45-54>;0.148355529940517
206;M;<55-64>;0.0672540654551312
206;M;<65-74>;0.066900125195308
206;M;<75-84>;0.10393213094945
206;M;85+;0.0139665049770401
2061;K;<0-44>;16.0467506800453
2061;K;<45-54>;32.1949227800462
2061;K;<55-64>;50.3621548349562
2061;K;<65-74>;33.3235832013879
2061;K;<75-84>;21.8298963561238
2061;K;85+;4.8051444737482
2061;M;<0-44>;0.020334866077842
2061;M;<45-54>;1.00005167013502
2061;M;<55-64>;1.82398380738398
2061;M;<65-74>;1.40969893679942
2061;M;<75-84>;0.744875589081522
2061;M;85+;0.0180000045428014
2062;K;<0-44>;3.56471332898554
2062;K;<45-54>;7.98238819139401
2062;K;<55-64>;9.05980780927061
2062;K;<65-74>;6.07046055341934
2062;K;<75-84>;3.4749595242901
2062;K;85+;0.925032705705064
2062;M;<0-44>;0.0096190339554676
2062;M;<45-54>;0.180365979127904
2062;M;<55-64>;0.778109529946129
2062;M;<65-74>;1.96801677862349
2062;M;<75-84>;0.230220849928439
2062;M;85+;0.00809577149333223
2063;K;<0-44>;7.44176680213521
2063;K;<45-54>;9.02381102967044
2063;K;<55-64>;10.1942872105522
2063;K;<65-74>;6.97650214019714
2063;K;<75-84>;3.88971568147219
2063;K;85+;0.78920107632006
2063;M;<0-44>;0.00694851386941953
2063;M;<45-54>;0.15787029232288
2063;M;<55-64>;0.140234006483027
2063;M;<65-74>;0.345802768610327
2063;M;<75-84>;0.149631157554406
2063;M;85+;0.00577129959894744
207;K;<0-44>;3.32743688172113
207;K;<45-54>;4.17783129694213
207;K;<55-64>;7.42866224966266
207;K;<65-74>;6.24893110481891
207;K;<75-84>;3.39022016939206
207;K;85+;0.762516865641593
207;M;<0-44>;0.00433707520554386
207;M;<45-54>;0.0449658615008781
207;M;<55-64>;0.076895980853475
207;M;<65-74>;0.120888045037598
207;M;<75-84>;0.0402322284623664
207;M;85+;0.00470498466412102
208;K;<0-44>;9.94370620877222
208;K;<45-54>;17.2628278749456
208;K;<55-64>;27.3034676779466
208;K;<65-74>;16.7654956086513
208;K;<75-84>;8.98733027056585
208;K;85+;2.26075389178005
208;M;<0-44>;0.021018926771805
208;M;<45-54>;0.103575007378978
208;M;<55-64>;0.679962198674289
208;M;<65-74>;0.893642752729973
208;M;<75-84>;0.399681952838108
208;M;85+;0.024362228862348
209;K;<0-44>;3.93620739695548
209;K;<45-54>;4.58761229693066
209;K;<55-64>;7.89756979923691
209;K;<65-74>;4.29952189688493
209;K;<75-84>;3.24555717749052
209;K;85+;0.447696224362807
209;M;<0-44>;0.0119687253643892
209;M;<45-54>;0.137266889506639
209;M;<55-64>;0.134162183645407
209;M;<65-74>;0.163759640601804
209;M;<75-84>;0.10307750589825
209;M;85+;0.0163128003511287
210;K;<0-44>;1.76669841965984
210;K;<45-54>;5.30959340393473
210;K;<55-64>;9.22645359821541
210;K;<65-74>;4.75387776721284
210;K;<75-84>;3.55603921921049
210;K;85+;2.32806807366864
210;M;<0-44>;0.00570770718736972
210;M;<45-54>;0.0422215830498929
210;M;<55-64>;1.13567341297138
210;M;<65-74>;0.554932607062219
210;M;<75-84>;0.0484866370610671
210;M;85+;0.0106704024133066
211;K;<0-44>;5.52066897245077
211;K;<45-54>;11.9948393687739
211;K;<55-64>;18.7326578038546
211;K;<65-74>;12.5385144306593
211;K;<75-84>;6.32468887562853
211;K;85+;1.2611749038062
211;M;<0-44>;0.0170698376742061
211;M;<45-54>;0.0313390150806968
211;M;<55-64>;0.367002946969652
211;M;<65-74>;0.170908601229689
211;M;<75-84>;0.278149515634158
211;M;85+;0.00400511838452713
212;K;<0-44>;2.10793036473144
212;K;<45-54>;4.93549962928746
212;K;<55-64>;6.62073972662985
212;K;<65-74>;4.15563506692866
212;K;<75-84>;2.12674855577281
212;K;85+;1.11975193487571
212;M;<0-44>;0.00658066061458252
212;M;<45-54>;0.041261418240428
212;M;<55-64>;0.418418026517887
212;M;<65-74>;0.218667855121029
212;M;<75-84>;0.0940586147803317
212;M;85+;0.00793245121288135
213;K;<0-44>;1.70366482482965
213;K;<45-54>;3.61781671436774
213;K;<55-64>;6.49846001329025
213;K;<65-74>;2.63342631437431
213;K;<75-84>;2.20916829761143
213;K;85+;0.257869733635732
213;M;<0-44>;0.00368860389997974
213;M;<45-54>;0.054133704259551
213;M;<55-64>;0.231558248377984
213;M;<65-74>;0.27882524644129
213;M;<75-84>;0.0986090659307868
213;M;85+;0.015145917590412
214;K;<0-44>;5.42576480575561
214;K;<45-54>;9.66899116940644
214;K;<55-64>;15.2125719625404
214;K;<65-74>;11.9664733877511
214;K;<75-84>;6.92615028378138
214;K;85+;1.00061135777771
214;M;<0-44>;0.0186685812045532
214;M;<45-54>;0.186158176288422
214;M;<55-64>;0.180866276289839
214;M;<65-74>;0.231103810160132
214;M;<75-84>;0.18638527363864
214;M;85+;0.0081494851936116
215;K;<0-44>;3.40594090531599
215;K;<45-54>;8.38214306615375
215;K;<55-64>;13.6233368689653
215;K;<65-74>;6.21647052198431
215;K;<75-84>;3.45497954580269
215;K;85+;0.89443328852401
215;M;<0-44>;0.0154467417755379
215;M;<45-54>;0.0554625225232832
215;M;<55-64>;0.292069535353928
215;M;<65-74>;0.126961326168206
215;M;<75-84>;0.0513249661921834
215;M;85+;0.0062603278040208
216;K;<0-44>;3.51871908435154
216;K;<45-54>;6.34691980652289
216;K;<55-64>;9.35450707922013
216;K;<65-74>;5.26273040854138
216;K;<75-84>;2.90129469445509
216;K;85+;0.640612272099805
216;M;<0-44>;0.0102925962550997
216;M;<45-54>;0.0424153241210193
216;M;<55-64>;0.0901176454182078
216;M;<65-74>;0.464834690184934
216;M;<75-84>;0.0924153906370813
216;M;85+;0.00704160416508502
217;K;<0-44>;1.85295582026287
217;K;<45-54>;4.60728079738463
217;K;<55-64>;4.67812359253561
217;K;<65-74>;2.27017696093194
217;K;<75-84>;3.3489082312753
217;K;85+;0.39419940048295
217;M;<0-44>;0.00316409906800466
217;M;<45-54>;0.0606773920283916
217;M;<55-64>;0.395536238115062
217;M;<65-74>;0.452458217937315
217;M;<75-84>;0.0917051667186848
217;M;85+;0.0133403489983911
218;K;<0-44>;2.62112680390435
218;K;<45-54>;4.18983425845864
218;K;<55-64>;4.80939917192033
218;K;<65-74>;4.57429487645608
218;K;<75-84>;2.13095684587857
218;K;85+;0.561305070327922
218;M;<0-44>;0.0186846245697473
218;M;<45-54>;0.250677681985186
218;M;<55-64>;0.2241103153374
218;M;<65-74>;0.207546377876824
218;M;<75-84>;0.158297010852513
218;M;85+;0.0163224865578674
219;K;<0-44>;8.74108379888237
219;K;<45-54>;18.5391284539365
219;K;<55-64>;28.1200832151634
219;K;<65-74>;15.7216450149697
219;K;<75-84>;9.08919789210021
219;K;85+;2.05913220206278
219;M;<0-44>;0.554731456514971
219;M;<45-54>;0.259952854612162
219;M;<55-64>;0.58385165985556
219;M;<65-74>;0.410178972026154
219;M;<75-84>;0.199856176806788
219;M;85+;0.216811031383706
220;K;<0-44>;4.21554547896601
220;K;<45-54>;8.3560807994896
220;K;<55-64>;13.2969402920642
220;K;<65-74>;7.37324957332685
220;K;<75-84>;3.17142441126418
220;K;85+;1.60520584110118
220;M;<0-44>;0.0247637377068548
220;M;<45-54>;0.15429464097286
220;M;<55-64>;0.24648895964468
220;M;<65-74>;0.241991972372973
220;M;<75-84>;0.45732740949519
220;M;85+;0.0147472931520969
2201;K;<0-44>;3.90241967924314
2201;K;<45-54>;6.92408071891682
2201;K;<55-64>;10.0666560145599
2201;K;<65-74>;5.51979015839648
2201;K;<75-84>;4.28563443735434
2201;K;85+;0.659370781290686
2201;M;<0-44>;0.0183004932279473
2201;M;<45-54>;0.231231960711566
2201;M;<55-64>;0.0746465331888079
2201;M;<65-74>;0.0690095335413062
2201;M;<75-84>;0.0736162690488147
2201;M;85+;0.0235075819797738
2202;K;<0-44>;5.31378049705438
2202;K;<45-54>;10.7566629868049
2202;K;<55-64>;13.763903411648
2202;K;<65-74>;8.45236924428618
2202;K;<75-84>;5.38130958312908
2202;K;85+;0.79606229961766
2202;M;<0-44>;0.00297385155512179
2202;M;<45-54>;0.0273718440908949
2202;M;<55-64>;0.726986800574263
2202;M;<65-74>;0.579239725966838
2202;M;<75-84>;0.0861088964793197
2202;M;85+;0.0105834816488007
2203;K;<0-44>;2.45033549393822
2203;K;<45-54>;5.38177791242664
2203;K;<55-64>;7.88296490536178
2203;K;<65-74>;3.7078714999382
2203;K;<75-84>;3.02358038915391
2203;K;85+;0.910705337563128
2203;M;<0-44>;0.00302588272633352
2203;M;<45-54>;0.0608308065040982
2203;M;<55-64>;0.100942367340615
2203;M;<65-74>;0.103213536126267
2203;M;<75-84>;0.0331268127611408
2203;M;85+;0.00821938078478109
2204;K;<0-44>;6.66226345356894
2204;K;<45-54>;11.5095674132381
2204;K;<55-64>;13.6553736791171
2204;K;<65-74>;8.52535996874972
2204;K;<75-84>;4.31617604848426
2204;K;85+;1.27064377415613
2204;M;<0-44>;0.104319143653956
2204;M;<45-54>;0.278577694235047
2204;M;<55-64>;0.320390801020826
2204;M;<65-74>;0.37460854336358
2204;M;<75-84>;0.307602642015281
2204;M;85+;0.193749834236464
2205;K;<0-44>;5.94892904481952
2205;K;<45-54>;9.78271181062771
2205;K;<55-64>;13.1594275792878
2205;K;<65-74>;8.10737397557478
2205;K;<75-84>;5.65741936789624
2205;K;85+;0.88849092318507
2205;M;<0-44>;0.107841456188356
2205;M;<45-54>;0.375043378888822
2205;M;<55-64>;0.286764822345021
2205;M;<65-74>;0.563797569118031
2205;M;<75-84>;0.213454675977826
2205;M;85+;0.122468655385348
2206;K;<0-44>;3.92811062571013
2206;K;<45-54>;6.1942477390186
2206;K;<55-64>;8.8808857918706
2206;K;<65-74>;7.14197927877588
2206;K;<75-84>;3.96344280320687
2206;K;85+;1.23220110975211
2206;M;<0-44>;0.0110866854491784
2206;M;<45-54>;0.149111103912502
2206;M;<55-64>;0.470617252792793
2206;M;<65-74>;0.693878774064879
2206;M;<75-84>;1.11530850491105
2206;M;85+;0.0221990694493499
2207;K;<0-44>;4.42953944058706
2207;K;<45-54>;9.24923848355433
2207;K;<55-64>;10.7805508917696
2207;K;<65-74>;7.34183756790424
2207;K;<75-84>;4.62752686130258
2207;K;85+;1.94744195881946
2207;M;<0-44>;0.00999310833448547
2207;M;<45-54>;0.132156474153105
2207;M;<55-64>;0.32015911065496
2207;M;<65-74>;0.321247938048578
2207;M;<75-84>;0.191417454424003
2207;M;85+;0.0101290974394765
2208;K;<0-44>;3.90213482383943
2208;K;<45-54>;6.56572933932675
2208;K;<55-64>;9.37107104853657
2208;K;<65-74>;5.57882562848758
2208;K;<75-84>;3.72527246666345
2208;K;85+;1.20573447327093
2208;M;<0-44>;0.00131578791884799
2208;M;<45-54>;0.0313020175119781
2208;M;<55-64>;0.225954148747334
2208;M;<65-74>;0.205089231918648
2208;M;<75-84>;0.0557958450350049
2208;M;85+;0.00629394815979581
2209;K;<0-44>;3.41345520559459
2209;K;<45-54>;7.53609573777805
2209;K;<55-64>;11.8570744616259
2209;K;<65-74>;5.52998334281871
2209;K;<75-84>;4.25759278686364
2209;K;85+;1.13100306472379
2209;M;<0-44>;0.00839704983375273
2209;M;<45-54>;0.0410703816058529
2209;M;<55-64>;0.351638676107842
2209;M;<65-74>;0.48464148571622
2209;M;<75-84>;0.100696326618509
2209;M;85+;0.0166635067877159
221;K;<0-44>;10.3327492981131
221;K;<45-54>;21.3296737311761
221;K;<55-64>;42.0862772809043
221;K;<65-74>;22.5351695108907
221;K;<75-84>;14.1147999657162
221;K;85+;3.52861270089939
221;M;<0-44>;0.0139039893246288
221;M;<45-54>;0.0790403221863692
221;M;<55-64>;0.762136360223804
221;M;<65-74>;0.750429132625013
221;M;<75-84>;0.292378670873866
221;M;85+;0.00731761695921038
2210;K;<0-44>;2.10885461339031
2210;K;<45-54>;3.68813742120404
2210;K;<55-64>;4.56802096101255
2210;K;<65-74>;2.40815105705674
2210;K;<75-84>;1.92013694841482
2210;K;85+;0.632508539155539
2210;M;<0-44>;0.0261819937987081
2210;M;<45-54>;0.134006331804375
2210;M;<55-64>;0.193748490824158
2210;M;<65-74>;0.222518661789253
2210;M;<75-84>;0.364580331381052
2210;M;85+;0.035579186888773
2211;K;<0-44>;5.02147551864201
2211;K;<45-54>;8.08967761701369
2211;K;<55-64>;11.5187321606871
2211;K;<65-74>;7.60822506922862
2211;K;<75-84>;3.70479853685414
2211;K;85+;0.453098933331134
2211;M;<0-44>;0.0181782722523398
2211;M;<45-54>;0.117232583942676
2211;M;<55-64>;0.167916006303623
2211;M;<65-74>;0.205766003929498
2211;M;<75-84>;0.115290836672291
2211;M;85+;0.217498244629586
2212;K;<0-44>;4.99290013905191
2212;K;<45-54>;10.8253410439535
2212;K;<55-64>;10.1432528608967
2212;K;<65-74>;6.5762142359995
2212;K;<75-84>;4.15136662626934
2212;K;85+;1.09730511529102
2212;M;<0-44>;0.0114859738760949
2212;M;<45-54>;0.295532116439173
2212;M;<55-64>;0.111621884088689
2212;M;<65-74>;0.355307945873312
2212;M;<75-84>;0.145096905898882
2212;M;85+;0.0126081855564886
2213;K;<0-44>;7.24811571301111
2213;K;<45-54>;14.2360620279214
2213;K;<55-64>;16.7807159402786
2213;K;<65-74>;11.0104092437998
2213;K;<75-84>;7.30772421842878
2213;K;85+;1.22403364499359
2213;M;<0-44>;0.025535408542834
2213;M;<45-54>;0.0808248423034588
2213;M;<55-64>;0.351382380592306
2213;M;<65-74>;0.306457224250034
2213;M;<75-84>;0.418490883220053
2213;M;85+;0.0163449742792076
2214;K;<0-44>;6.36825446726117
2214;K;<45-54>;9.92682814467164
2214;K;<55-64>;16.4243372004202
2214;K;<65-74>;10.8382668574687
2214;K;<75-84>;6.1122550144727
2214;K;85+;1.6139170192083
2214;M;<0-44>;0.0554060580545325
2214;M;<45-54>;0.316353830971708
2214;M;<55-64>;0.455407605926594
2214;M;<65-74>;0.565082689175392
2214;M;<75-84>;0.288118486894818
2214;M;85+;0.0270044538634263
2215;K;<0-44>;11.0734166995856
2215;K;<45-54>;23.2341832453798
2215;K;<55-64>;31.378921290345
2215;K;<65-74>;19.2130876286207
2215;K;<75-84>;8.64416199258206
2215;K;85+;1.68718824780638
2215;M;<0-44>;0.0187670125399033
2215;M;<45-54>;0.559576365377422
2215;M;<55-64>;1.25156705234984
2215;M;<65-74>;0.962985901465624
2215;M;<75-84>;0.398105570846008
2215;M;85+;0.007853367537273
2216;K;<0-44>;1.90405705224824
2216;K;<45-54>;3.20062622171829
2216;K;<55-64>;6.01874719459922
2216;K;<65-74>;2.82592266010167
2216;K;<75-84>;2.23039952914608
2216;K;85+;0.953644569367913
2216;M;<0-44>;0.0169643361533484
2216;M;<45-54>;0.0756221403017925
2216;M;<55-64>;0.256903047188568
2216;M;<65-74>;0.323093183072618
2216;M;<75-84>;0.151659949655659
2216;M;85+;0.0307787198612955
222;K;<0-44>;2.7967243493615
222;K;<45-54>;4.92417271509662
222;K;<55-64>;6.96837456453839
222;K;<65-74>;4.24289371106017
222;K;<75-84>;2.5162823931616
222;K;85+;0.346747735196917
222;M;<0-44>;0.00472949722211378
222;M;<45-54>;0.0225551180797123
222;M;<55-64>;0.123834934909467
222;M;<65-74>;0.139267151680466
222;M;<75-84>;0.051083906334688
222;M;85+;0.00710792629384284
223;K;<0-44>;7.37639685474043
223;K;<45-54>;13.700767032947
223;K;<55-64>;17.7548736389911
223;K;<65-74>;7.527448632218
223;K;<75-84>;6.84972506286357
223;K;85+;1.56345412291527
223;M;<0-44>;0.0568761244135309
223;M;<45-54>;0.291687396731139
223;M;<55-64>;0.420030196441452
223;M;<65-74>;0.251726330195481
223;M;<75-84>;0.27548794492775
223;M;85+;0.0451292485264576
224;K;<0-44>;3.66774735671209
224;K;<45-54>;5.74502110095851
224;K;<55-64>;9.70211134914415
224;K;<65-74>;6.53145150468561
224;K;<75-84>;3.82618366546051
224;K;85+;0.812720506074052
224;M;<0-44>;0.00375040325305552
224;M;<45-54>;0.0539510496738619
224;M;<55-64>;0.0727310236925523
224;M;<65-74>;0.0805869995380781
224;M;<75-84>;0.0271160831660042
224;M;85+;0.00607417270512706
225;K;<0-44>;4.88761104012487
225;K;<45-54>;9.68145077066609
225;K;<55-64>;20.6160208344469
225;K;<65-74>;11.1602601035496
225;K;<75-84>;5.04217663110705
225;K;85+;1.23240469982137
225;M;<0-44>;0.0523055638426618
225;M;<45-54>;0.138064146997898
225;M;<55-64>;0.692247722211084
225;M;<65-74>;0.226688187031827
225;M;<75-84>;0.820156890671459
225;M;85+;0.0289249285942309
226;K;<0-44>;1.96935812070009
226;K;<45-54>;5.0006087599187
226;K;<55-64>;6.59387044894294
226;K;<65-74>;3.81510112220456
226;K;<75-84>;2.29557679228466
226;K;85+;0.438828187760325
226;M;<0-44>;0.0124949250637556
226;M;<45-54>;0.0519709788053033
226;M;<55-64>;0.327464767982514
226;M;<65-74>;0.367722970998924
226;M;<75-84>;0.131863792645065
226;M;85+;0.021281032596446
2261;K;<0-44>;29.9330797487022
2261;K;<45-54>;57.0096630334999
2261;K;<55-64>;92.6379678050873
2261;K;<65-74>;65.9350510622813
2261;K;<75-84>;41.8848071539277
2261;K;85+;11.8987570534313
2261;M;<0-44>;0.602630151103674
2261;M;<45-54>;0.862118280277355
2261;M;<55-64>;3.6050376247981
2261;M;<65-74>;11.5280862673388
2261;M;<75-84>;7.5594876951215
2261;M;85+;2.34184772028303
2262;K;<0-44>;15.6424409109807
2262;K;<45-54>;27.7392156519996
2262;K;<55-64>;50.2224823477892
2262;K;<65-74>;33.1890025601312
2262;K;<75-84>;20.962012677671
2262;K;85+;4.0997637853906
2262;M;<0-44>;1.03379100779981
2262;M;<45-54>;0.355013105011312
2262;M;<55-64>;1.46541727097345
2262;M;<65-74>;2.00023259481253
2262;M;<75-84>;1.94435219017503
2262;M;85+;0.0887068251795712
2263;K;<0-44>;4.39010242847981
2263;K;<45-54>;12.3698298249226
2263;K;<55-64>;15.8183482499531
2263;K;<65-74>;11.0520068677208
2263;K;<75-84>;6.32360664961775
2263;K;85+;2.04638660692969
2263;M;<0-44>;0.00259382490239769
2263;M;<45-54>;0.00964509231488237
2263;M;<55-64>;0.0969776795340885
2263;M;<65-74>;0.590001020957479
2263;M;<75-84>;0.0372828478526735
2263;M;85+;0.00190459107542537
2264;K;<0-44>;1.85633353131502
2264;K;<45-54>;5.28252622582558
2264;K;<55-64>;8.51267098194916
2264;K;<65-74>;6.37620815621078
2264;K;<75-84>;3.55062991119213
2264;K;85+;1.93554667502287
2264;M;<0-44>;0.0464622593991314
2264;M;<45-54>;0.0143921730610454
2264;M;<55-64>;0.0489497636228271
